seed,env_seed,algo_seed,perm,best_arm,final_arm,correct,wall_time_sec,spent_budget,duels,rewards,rounds_executed,seed_md
110,12455,68000,"5,9,15,3,8,7,12,4,11,14,13,10,0,1,6,2",12,12,1,0.011179208755493164,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_110.md
111,12456,68001,"3,10,0,15,2,11,5,7,6,1,8,9,14,13,4,12",2,2,1,0.010045289993286133,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_111.md
112,12457,68002,"0,6,4,11,12,7,10,8,2,13,5,15,1,9,3,14",0,0,1,0.011978864669799805,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_112.md
113,12458,68003,"4,9,3,1,5,6,10,13,8,7,0,15,11,12,14,2",10,10,1,0.014715433120727539,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_113.md
114,12459,68004,"1,2,4,0,12,5,11,6,14,15,8,7,3,9,10,13",3,3,1,0.008773326873779297,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_114.md
115,12460,68005,"13,5,8,6,2,14,7,9,11,0,4,3,10,1,15,12",9,13,0,0.014183521270751953,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_115.md
116,12461,68006,"8,3,14,10,5,12,4,0,1,7,13,9,11,2,6,15",7,7,1,0.008090734481811523,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_116.md
117,12462,68007,"15,2,3,6,10,7,14,8,5,4,12,9,0,11,1,13",12,12,1,0.016816139221191406,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_117.md
118,12463,68008,"15,12,1,4,9,10,3,7,11,6,14,0,5,8,13,2",11,11,1,0.013873100280761719,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_118.md
119,12464,68009,"1,3,11,9,12,4,13,2,6,5,8,7,0,15,10,14",12,12,1,0.018330097198486328,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_119.md
120,12465,68010,"8,13,3,9,6,7,14,1,5,0,12,4,11,15,2,10",9,9,1,0.008033275604248047,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_120.md
121,12466,68011,"11,10,7,13,9,8,1,4,15,12,14,2,0,3,5,6",12,12,1,0.015090465545654297,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_121.md
122,12467,68012,"9,6,1,11,10,15,13,5,3,7,4,12,14,8,2,0",15,15,1,0.01472616195678711,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_122.md
123,12468,68013,"1,5,13,2,14,9,7,12,10,11,6,0,3,4,15,8",11,11,1,0.015465021133422852,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_123.md
124,12469,68014,"15,7,9,12,14,0,13,8,3,11,6,2,10,4,5,1",5,5,1,0.015709638595581055,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_124.md
125,12470,68015,"3,12,14,15,9,0,13,7,11,5,1,2,4,10,6,8",5,5,1,0.019303560256958008,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_125.md
126,12471,68016,"7,3,2,11,15,6,14,1,13,12,10,5,4,0,8,9",13,13,1,0.009902000427246094,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_126.md
127,12472,68017,"5,7,6,15,3,11,8,12,13,10,1,0,9,14,4,2",11,11,1,0.012743711471557617,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_127.md
128,12473,68018,"14,10,8,6,1,4,15,13,7,9,5,2,12,3,0,11",14,14,1,0.013625860214233398,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_128.md
129,12474,68019,"7,5,10,15,8,0,2,4,3,11,12,9,1,13,6,14",5,5,1,0.011622428894042969,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_129.md
130,12475,68020,"4,12,8,5,11,10,1,13,2,3,14,9,7,15,0,6",14,14,1,0.014642477035522461,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_130.md
131,12476,68021,"0,14,5,13,9,2,3,12,4,6,8,11,1,15,7,10",0,0,1,0.012082338333129883,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_131.md
132,12477,68022,"3,2,5,4,14,9,13,11,0,1,7,12,6,15,10,8",8,9,0,0.014060258865356445,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_132.md
133,12478,68023,"11,15,14,10,12,13,2,3,5,8,0,9,4,7,6,1",10,10,1,0.010039567947387695,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_133.md
134,12479,68024,"14,6,1,7,12,2,15,9,11,4,5,8,13,3,0,10",14,14,1,0.017088651657104492,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_134.md
135,12480,68025,"0,7,15,1,4,8,6,11,14,12,5,3,9,10,2,13",0,0,1,0.025046586990356445,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_135.md
136,12481,68026,"14,12,9,6,10,8,2,0,11,7,13,15,3,4,5,1",7,7,1,0.010735273361206055,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_136.md
137,12482,68027,"4,14,13,9,12,1,10,11,15,8,3,6,7,0,2,5",13,13,1,0.02046680450439453,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_137.md
138,12483,68028,"6,10,3,8,1,0,5,15,9,7,4,13,12,2,14,11",5,5,1,0.016064167022705078,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_138.md
139,12484,68029,"9,8,4,3,10,15,13,6,7,0,1,5,14,2,11,12",9,9,1,0.014499902725219727,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_139.md
140,12485,68030,"4,10,2,7,12,1,6,14,3,13,0,11,8,15,9,5",10,10,1,0.012235164642333984,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_140.md
141,12486,68031,"3,13,12,0,1,10,5,4,2,6,14,11,15,8,9,7",3,3,1,0.01627182960510254,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_141.md
142,12487,68032,"0,11,14,13,1,7,15,2,9,10,3,4,6,12,5,8",0,0,1,0.017808198928833008,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_142.md
143,12488,68033,"10,7,15,11,1,0,9,2,5,3,6,13,4,14,8,12",5,5,1,0.012067794799804688,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_143.md
144,12489,68034,"1,11,13,15,4,3,5,10,12,6,7,0,8,2,9,14",11,11,1,0.006024360656738281,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_144.md
145,12490,68035,"10,13,3,2,0,9,6,1,8,11,15,12,5,7,14,4",4,4,1,0.0069026947021484375,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_145.md
146,12491,68036,"0,5,1,11,10,4,6,8,15,9,14,13,3,7,2,12",0,0,1,0.015391349792480469,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_146.md
147,12492,68037,"13,14,2,11,12,5,7,4,8,3,15,9,10,1,6,0",15,15,1,0.012208938598632812,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_147.md
148,12493,68038,"6,14,3,11,1,13,10,0,9,4,15,8,5,7,12,2",7,7,1,0.007140159606933594,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_148.md
149,12494,68039,"1,3,15,5,14,11,7,9,0,12,4,13,2,8,10,6",8,8,1,0.012072563171386719,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_149.md
150,12495,68040,"5,12,6,15,2,14,13,4,10,9,0,8,3,1,7,11",10,10,1,0.008831977844238281,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_150.md
151,12496,68041,"8,13,14,9,10,12,7,11,6,1,2,15,4,5,0,3",14,14,1,0.014128684997558594,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_151.md
152,12497,68042,"10,1,6,11,0,13,4,7,2,8,15,14,3,12,5,9",4,4,1,0.012110710144042969,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_152.md
153,12498,68043,"9,1,0,15,8,2,11,7,12,3,10,13,14,5,4,6",2,1,0,0.018575429916381836,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_153.md
154,12499,68044,"3,13,0,6,2,9,14,15,7,12,11,10,1,4,5,8",2,2,1,0.01907491683959961,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_154.md
155,12500,68045,"1,15,12,2,0,5,13,9,7,6,8,4,3,14,11,10",4,4,1,0.009740591049194336,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_155.md
156,12501,68046,"7,12,3,10,9,0,14,6,8,2,4,1,5,11,15,13",5,5,1,0.009023427963256836,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_156.md
157,12502,68047,"12,6,5,11,1,14,3,2,7,8,13,9,10,0,4,15",13,13,1,0.010193824768066406,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_157.md
158,12503,68048,"11,2,0,7,1,4,13,12,8,15,6,10,5,3,14,9",2,2,1,0.013669252395629883,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_158.md
159,12504,68049,"3,2,5,4,12,0,13,14,6,10,8,7,1,11,9,15",5,5,1,0.015307426452636719,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_159.md
160,12505,68050,"12,13,4,6,11,2,14,15,7,10,0,9,8,5,1,3",10,10,1,0.016114473342895508,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_160.md
161,12506,68051,"13,15,5,12,2,7,4,14,11,10,3,0,8,6,9,1",11,15,0,0.01191091537475586,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_161.md
162,12507,68052,"3,6,5,7,4,8,14,0,13,10,11,12,1,15,2,9",7,7,1,0.013957023620605469,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_162.md
163,12508,68053,"9,3,5,2,6,10,4,14,11,15,13,12,8,0,7,1",13,13,1,0.01634049415588379,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_163.md
164,12509,68054,"11,3,5,1,4,7,6,13,12,2,8,15,0,9,10,14",12,12,1,0.014183759689331055,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_164.md
165,12510,68055,"9,6,14,2,11,3,10,1,0,13,15,7,5,4,8,12",8,7,0,0.009149789810180664,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_165.md
166,12511,68056,"0,13,6,10,4,11,7,15,12,1,9,5,14,8,3,2",0,0,1,0.009023427963256836,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_166.md
167,12512,68057,"2,6,11,1,0,14,12,8,15,5,7,3,13,10,4,9",4,3,0,0.013450145721435547,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_167.md
168,12513,68058,"5,15,6,12,7,11,4,0,14,9,3,1,13,10,2,8",7,7,1,0.012634992599487305,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_168.md
169,12514,68059,"4,15,11,7,10,0,2,6,14,8,13,1,9,12,3,5",5,5,1,0.01873946189880371,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_169.md
170,12515,68060,"5,0,8,14,4,1,9,2,13,10,3,7,11,12,6,15",1,1,1,0.015291452407836914,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_170.md
171,12516,68061,"8,0,4,15,2,11,3,13,7,6,1,9,5,14,10,12",1,1,1,0.018843650817871094,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_171.md
172,12517,68062,"7,4,11,10,5,6,14,1,15,8,0,3,12,9,2,13",10,10,1,0.012975215911865234,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_172.md
173,12518,68063,"2,12,1,3,14,8,0,9,11,10,4,13,15,7,5,6",6,6,1,0.012264013290405273,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_173.md
174,12519,68064,"3,9,0,12,2,5,13,10,15,11,14,6,1,4,8,7",2,2,1,0.012048959732055664,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_174.md
175,12520,68065,"13,14,6,1,12,7,0,2,9,5,10,3,11,15,4,8",6,6,1,0.008034706115722656,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_175.md
176,12521,68066,"13,0,11,7,5,15,3,12,8,1,14,4,2,9,6,10",1,1,1,0.015923261642456055,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_176.md
177,12522,68067,"14,11,10,8,1,12,4,13,15,2,0,5,9,6,3,7",10,10,1,0.009842395782470703,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_177.md
178,12523,68068,"15,0,7,12,6,3,8,13,1,10,2,11,5,9,14,4",1,1,1,0.010051727294921875,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_178.md
179,12524,68069,"2,14,11,5,15,9,1,13,12,4,10,7,6,0,3,8",13,13,1,0.011979341506958008,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_179.md
180,12525,68070,"0,2,5,14,9,15,13,4,8,7,11,12,1,6,3,10",0,12,0,0.013549566268920898,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_180.md
181,12526,68071,"13,5,0,4,1,9,2,3,8,7,11,15,10,14,6,12",2,2,1,0.015117168426513672,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_181.md
182,12527,68072,"7,13,10,2,5,9,1,15,6,4,14,3,0,12,11,8",12,12,1,0.010323762893676758,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_182.md
183,12528,68073,"14,15,1,11,2,8,10,12,5,7,9,13,4,0,3,6",13,13,1,0.009874105453491211,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_183.md
184,12529,68074,"15,4,2,3,13,6,12,0,10,7,14,9,8,1,5,11",7,7,1,0.013506412506103516,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_184.md
185,12530,68075,"15,14,3,8,12,5,10,1,0,7,2,11,13,4,9,6",8,8,1,0.014848947525024414,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_185.md
186,12531,68076,"8,15,11,1,10,9,3,5,2,14,7,6,12,13,0,4",14,14,1,0.012538671493530273,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_186.md
187,12532,68077,"5,8,15,0,6,13,11,2,9,4,1,3,10,12,14,7",3,3,1,0.014818906784057617,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_187.md
188,12533,68078,"4,5,10,2,1,8,7,0,14,3,15,12,6,11,13,9",7,4,0,0.012168645858764648,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_188.md
189,12534,68079,"11,15,12,6,13,8,9,10,3,4,5,7,1,0,14,2",13,13,1,0.012221097946166992,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_189.md
190,12535,68080,"6,11,13,8,9,14,4,12,1,5,10,15,7,0,2,3",13,13,1,0.01575446128845215,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_190.md
191,12536,68081,"9,0,10,14,3,11,7,2,8,6,4,1,15,5,13,12",1,1,1,0.016550064086914062,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_191.md
192,12537,68082,"5,11,7,13,4,10,1,9,3,15,8,6,14,2,0,12",14,14,1,0.016148805618286133,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_192.md
193,12538,68083,"6,7,3,11,13,1,0,8,9,15,2,5,14,4,10,12",6,6,1,0.018080711364746094,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_193.md
194,12539,68084,"11,2,3,10,5,15,7,1,0,13,9,12,8,4,14,6",8,8,1,0.014786243438720703,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_194.md
195,12540,68085,"9,1,2,13,4,0,5,15,7,11,8,6,3,10,12,14",5,5,1,0.0055027008056640625,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_195.md
196,12541,68086,"5,14,6,2,3,7,12,11,0,15,4,8,1,9,10,13",8,8,1,0.009590625762939453,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_196.md
197,12542,68087,"1,13,15,4,14,12,7,3,5,9,0,2,10,6,8,11",10,10,1,0.012105941772460938,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_197.md
198,12543,68088,"14,4,1,0,12,13,10,15,8,11,2,3,5,6,7,9",3,3,1,0.012160539627075195,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_198.md
199,12544,68089,"9,1,5,14,6,3,2,11,13,0,12,8,10,4,15,7",9,1,0,0.01806783676147461,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_199.md
200,12545,68090,"12,10,9,0,14,2,5,4,3,6,11,7,15,1,8,13",3,3,1,0.0060236454010009766,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_200.md
201,12546,68091,"2,5,8,11,10,4,9,14,1,13,12,3,6,7,0,15",14,14,1,0.02371835708618164,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_201.md
202,12547,68092,"11,1,5,15,13,2,10,7,14,9,8,3,6,4,0,12",14,14,1,0.009027719497680664,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_202.md
203,12548,68093,"14,8,2,3,12,15,11,5,13,6,9,10,1,0,4,7",13,13,1,0.004009246826171875,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_203.md
204,12549,68094,"6,5,4,10,12,1,9,13,2,8,11,15,7,3,0,14",14,14,1,0.002396106719970703,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_204.md
205,12550,68095,"1,8,13,10,2,14,7,15,6,9,3,12,4,11,0,5",14,14,1,0.015342950820922852,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_205.md
206,12551,68096,"10,7,2,9,4,3,11,15,6,14,5,13,8,0,1,12",13,13,1,0.016733884811401367,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_206.md
207,12552,68097,"15,7,1,6,12,5,14,13,4,8,0,10,3,9,2,11",10,10,1,0.01737666130065918,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_207.md
208,12553,68098,"0,7,4,12,11,3,14,9,2,10,13,8,1,5,6,15",0,12,0,0.013249397277832031,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_208.md
209,12554,68099,"1,15,10,14,13,6,9,11,5,4,12,3,0,2,7,8",12,12,1,0.015556812286376953,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_209.md
210,12555,68100,"14,11,13,0,5,1,7,4,9,6,2,10,12,15,3,8",3,3,1,0.0060231685638427734,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_210.md
211,12556,68101,"9,12,0,5,10,7,8,1,15,14,6,2,4,13,3,11",2,2,1,0.016268491744995117,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_211.md
212,12557,68102,"10,1,7,0,6,13,14,9,15,8,3,11,5,2,12,4",3,3,1,0.012385129928588867,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_212.md
213,12558,68103,"0,15,6,10,12,11,8,14,2,9,3,1,4,7,5,13",0,0,1,0.001997232437133789,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_213.md
214,12559,68104,"10,14,11,1,12,9,0,7,6,4,5,15,3,13,2,8",6,6,1,0.019364595413208008,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_214.md
215,12560,68105,"9,1,2,14,13,0,10,5,6,3,4,8,7,15,11,12",5,1,0,0.01660943031311035,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_215.md
216,12561,68106,"14,11,12,13,5,2,9,15,4,6,8,1,3,0,7,10",13,13,1,0.011784791946411133,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_216.md
217,12562,68107,"9,10,6,5,11,14,13,1,12,4,2,7,8,3,15,0",15,15,1,0.008389711380004883,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_217.md
218,12563,68108,"11,15,7,9,3,13,12,2,14,6,5,0,8,1,10,4",11,11,1,0.020291805267333984,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_218.md
219,12564,68109,"15,3,12,1,0,6,8,14,9,7,13,5,10,4,11,2",4,4,1,0.012398004531860352,2000,0,2000,1,d:\Reinforcement-Learning-Study\Fusing2\log\20251228_140833\UNIFORM_NO_ELIM_duel1\md\seed_219.md
